seqnames	start	end	width	strand	major_cn	minor_cn	clonal_frequency
3	115810513	121854608	6044096	*	3	0	0.7
3	121894323	132719255	10824933	*	3	2	0.7
3	133380401	186297925	52917525	*	3	0	0.7
3	186558604	198035752	11477149	*	2	0	0.7
4	16758	17840325	17823568	*	3	0	0.7
4	17842406	48892964	31050559	*	2	0	0.7
4	49104455	49559635	455181	*	1	0	0.7
4	51848078	190179609	138331532	*	2	0	0.7
5	163090	10988060	10824971	*	1	0	0.7
5	13691900	44114035	30422136	*	1	1	0.7
5	49601562	49661793	60232	*	1	1	0.7
5	50399214	53083447	2684234	*	3	2	0.7
5	53083580	90728918	37645339	*	2	0	0.7
5	90756472	114486508	23730037	*	1	0	0.7
5	115241712	146592933	31351222	*	2	0	0.7
5	147034906	168795373	21760468	*	3	0	0.7
5	168795798	181281727	12485930	*	2	0	0.7
6	152749	367552	214804	*	3	2	0.7
6	391989	1742560	1350572	*	3	0	0.7
6	2765463	5086324	2320862	*	1	0	0.7
6	5143958	28447190	23303233	*	3	1	0.7
6	28505548	37171546	8665999	*	2	1	0.7
6	37174186	57937957	20763772	*	3	2	0.7
6	62286015	67889277	5603263	*	2	0	0.7
6	68956303	79518818	10562516	*	2	1	0.7
6	79870220	80203029	332810	*	2	0	0.7
6	81338143	87284854	5946712	*	2	1	0.7
6	87341334	100800297	13458964	*	2	0	0.7
6	101859194	107704942	5845749	*	7	2	0.7
6	107705113	119006467	11301355	*	2	0	0.7
6	119024845	129464246	10439402	*	4	0	0.7
6	129475475	143947817	14472343	*	2	1	0.7
6	144344080	150064750	5720671	*	2	0	0.7
6	150248604	152233602	1984999	*	4	0	0.7
6	152236085	170640200	18404116	*	2	0	0.7
7	258359	291461	33103	*	5	0	0.7
7	498322	6165368	5667047	*	6	0	0.7
7	6409796	6741559	331764	*	8	0	0.7
7	6758969	33349217	26590249	*	2	0	0.7
7	33970334	43948403	9978070	*	2	2	0.7
7	43961295	44768817	807523	*	4	2	0.7
7	44769674	55732178	10962505	*	2	2	0.7
7	55741020	57835645	2094626	*	2	2	0.7
7	60992954	63771809	2778856	*	1	0	0.7
7	64102833	84110714	20007882	*	2	0	0.7
7	85072836	98627023	13554188	*	6	0	0.7
7	98893720	99909788	1016069	*	3	3	0.7
7	99971602	100951458	979857	*	4	2	0.7
7	100951470	100951681	212	*	12	5	0.7
7	100951719	106112374	5160656	*	4	2	0.7
7	106277318	111782750	5505433	*	4	2	0.7
7	111988970	138771243	26782274	*	2	0	0.7
7	138908750	140335602	1426853	*	5	0	0.7
7	140345179	154052668	13707490	*	3	0	0.7
7	154053149	159034723	4981575	*	3	3	0.7
8	219366	12578071	12358706	*	2	0	0.7
8	12659518	22634616	9975099	*	2	0	0.7
8	22724761	24308907	1584147	*	5	0	0.7
8	24313538	36835048	12521511	*	2	0	0.7
8	36909567	38252697	1343131	*	3	3	0.7
8	38259835	38843542	583708	*	7	3	0.7
8	38950561	42374268	3423708	*	3	2	0.7
8	42374971	43302033	927063	*	3	3	0.7
8	46579451	56477507	9898057	*	3	1	0.7
8	58416924	98212306	39795383	*	3	2	0.7
8	98707321	116847278	18139958	*	8	3	0.7
8	117152910	120693540	3540631	*	3	1	0.7
8	120694034	123182753	2488720	*	3	2	0.7
8	123326156	123812407	486252	*	3	3	0.7
8	123969885	125073121	1103237	*	4	3	0.7
8	125073344	125436633	363290	*	3	3	0.7
8	126073030	130160899	4087870	*	4	4	0.7
8	130179000	138608024	8429025	*	4	0	0.7
8	138614275	144946362	6332088	*	5	0	0.7
9	12667	30689222	30676556	*	5	0	0.7
9	30689447	30690053	607	*	2	2	0.7
9	30799997	38621347	7821351	*	3	0	0.7
9	39073680	39632418	558739	*	2	0	0.7
9	39809561	43110553	3300993	*	2	1	0.7
9	62799760	66182633	3382874	*	2	1	0.7
9	66908658	120842818	53934161	*	2	0	0.7
9	120869364	122520114	1650751	*	3	0	0.7
9	122527242	123757789	1230548	*	2	0	0.7
9	123769476	125506624	1737149	*	5	0	0.7
9	125559492	137099959	11540468	*	2	0	0.7
9	137102167	137103590	1424	*	2	1	0.7
9	137113669	138177100	1063432	*	2	0	0.7
10	47876	38671907	38624032	*	2	0	0.7
10	41859954	46398090	4538137	*	3	0	0.7
10	46462341	46550822	88482	*	1	1	0.7
10	46578866	79394237	32815372	*	2	0	0.7
10	79445303	85729481	6284179	*	1	0	0.7
10	86566256	132406348	45840093	*	2	0	0.7
10	132538238	133568088	1029851	*	1	0	0.7
10	133625834	133626863	1030	*	6	5	0.7
11	179321	1010649	831329	*	4	0	0.7
11	1095011	1098908	3898	*	2	1	0.7
11	1099019	2149056	1050038	*	3	0	0.7
11	2165105	4907636	2742532	*	5	0	0.7
11	4908482	7606121	2697640	*	8	0	0.7
11	7620800	9160493	1539694	*	5	0	0.7
11	9176729	10806814	1630086	*	3	0	0.7
11	11327122	14844120	3516999	*	3	3	0.7
11	14861100	16754154	1893055	*	3	3	0.7
11	16801052	17136398	335347	*	3	3	0.7
11	17317520	50553126	33235607	*	2	0	0.7
11	54592041	61920202	7328162	*	2	1	0.7
11	61967489	66761577	4794089	*	2	0	0.7
11	67044867	72706069	5661203	*	2	1	0.7
11	72779941	78100944	5321004	*	4	2	0.7
11	78109270	78226754	117485	*	3	0	0.7
11	78384327	117208625	38824299	*	4	2	0.7
11	117219829	134986898	17767070	*	2	0	0.7
12	174476	3298042	3123567	*	3	1	0.7
12	3550159	8843370	5293212	*	3	0	0.7
12	9288085	9438216	150132	*	1	0	0.7
12	9680928	13866236	4185309	*	3	0	0.7
12	14424958	18683765	4258808	*	3	3	0.7
12	18683869	27121971	8438103	*	3	0	0.7
12	27317596	32107942	4790347	*	2	1	0.7
12	32216137	34165416	1949280	*	1	0	0.7
12	37418138	49955628	12537491	*	2	0	0.7
12	49955982	50843019	887038	*	1	1	0.7
12	50844033	57012866	6168834	*	2	0	0.7
12	57099944	63688229	6588286	*	4	0	0.7
12	63823233	63823451	219	*	7	3	0.7
12	63823487	76412203	12588717	*	5	0	0.7
12	76459029	105395784	28936756	*	2	0	0.7
12	106067160	112164449	6097290	*	4	0	0.7
12	112219249	119520263	7301015	*	6	0	0.7
12	119530850	133219598	13688749	*	3	0	0.7
13	18176081	18212090	36010	*	2	2	0.7
13	18212134	26012650	7800517	*	3	0	0.7
13	26400425	49188820	22788396	*	2	0	0.7
13	49220514	67903002	18682489	*	1	0	0.7
13	67911192	95247100	27335909	*	1	0	0.7
13	95247817	114291460	19043644	*	3	0	0.7
14	18333768	19434446	1100679	*	1	0	0.7
14	19493112	19669858	176747	*	2	0	0.7
14	19669976	106349358	86679383	*	2	0	0.7
15	19964758	20357560	392803	*	1	1	0.7
15	20408484	63121920	42713437	*	2	0	0.7
15	63536953	74063555	10526603	*	4	0	0.7
15	74063690	74075017	11328	*	9	1	0.7
15	74128669	76259971	2131303	*	4	0	0.7
15	76260006	76261228	1223	*	3	2	0.7
15	76336988	101705669	25368682	*	4	0	0.7
15	101752636	101973481	220846	*	1	1	0.7
16	11641	1228424	1216784	*	2	0	0.7
16	1228744	1256641	27898	*	1	0	0.7
16	1308560	4805278	3496719	*	2	0	0.7
16	4817564	11965574	7148011	*	4	0	0.7
16	12203329	12203531	203	*	6	5	0.7
16	12568471	20862445	8293975	*	2	0	0.7
16	20954951	32035038	11080088	*	2	2	0.7
16	32116709	34162941	2046233	*	1	1	0.7
16	34162989	34163380	392	*	7	1	0.7
16	34266193	34588274	322082	*	1	1	0.7
16	34588295	36101275	1512981	*	1	1	0.7
16	46386441	48497653	2111213	*	2	2	0.7
16	49638609	69459101	19820493	*	2	0	0.7
16	69951480	70186155	234676	*	1	1	0.7
16	70509180	90224655	19715476	*	2	0	0.7
17	410351	517227	106877	*	4	0	0.7
17	519811	819151	299341	*	5	0	0.7
17	822449	1280053	457605	*	2	2	0.7
17	1280170	2995107	1714938	*	5	0	0.7
17	3062561	3063014	454	*	9	4	0.7
17	3116496	6088024	2971529	*	3	0	0.7
17	6426526	16772407	10345882	*	6	0	0.7
17	16818952	16893377	74426	*	3	3	0.7
17	16893544	18388466	1494923	*	5	0	0.7
17	18397782	18500996	103215	*	1	1	0.7
17	18501036	19310022	808987	*	5	0	0.7
17	19329720	20481052	1151333	*	3	0	0.7
17	20502274	20519733	17460	*	2	1	0.7
17	20532256	21244091	711836	*	3	0	0.7
17	21291192	21302937	11746	*	2	1	0.7
17	21302957	22381954	1078998	*	2	1	0.7
17	25920193	27672602	1752410	*	3	0	0.7
17	27746110	42834920	15088811	*	3	0	0.7
17	42844639	47840337	4995699	*	2	0	0.7
17	47945523	62711561	14766039	*	7	0	0.7
17	62725235	76019514	13294280	*	3	0	0.7
17	76021473	76050591	29119	*	2	0	0.7
17	76060332	83135290	7074959	*	4	0	0.7
18	47434	100065	52632	*	4	0	0.7
18	108052	112269	4218	*	4	2	0.7
18	118580	15005737	14887158	*	3	0	0.7
18	37221903	80168979	42947077	*	4	0	0.7
19	107456	4511128	4403673	*	3	0	0.7
19	4511269	4511818	550	*	4	3	0.7
19	4511896	8895043	4383148	*	3	0	0.7
19	8895694	8902319	6626	*	1	0	0.7
19	8903780	9967255	1063476	*	3	0	0.7
19	9968240	24163431	14195192	*	2	0	0.7
19	29212777	45350155	16137379	*	2	1	0.7
19	45351661	53892954	8541294	*	2	2	0.7
19	53902871	55094256	1191386	*	2	1	0.7
19	55112438	55265775	153338	*	2	2	0.7
19	55279090	58599150	3320061	*	2	0	0.7
20	96321	1312892	1216572	*	1	0	0.7
20	1319324	26083027	24763704	*	1	1	0.7
20	28565158	30855703	2290546	*	2	2	0.7
20	30865421	51725746	20860326	*	2	1	0.7
20	53044717	59193714	6148998	*	5	1	0.7
20	59604922	64093085	4488164	*	3	1	0.7
21	5235891	13051993	7816103	*	2	0	0.7
21	13384473	13909636	525164	*	3	2	0.7
21	13909679	29458073	15548395	*	3	0	0.7
21	29597581	41918839	12321259	*	3	1	0.7
21	41919045	46683356	4764312	*	2	1	0.7
22	10685693	11279459	593767	*	2	1	0.7
22	11285120	12616347	1331228	*	0	0	0.7
22	15528913	17209519	1680607	*	0	0	0.7
22	17477717	18528761	1051045	*	2	0	0.7
22	18535839	18873346	337508	*	2	1	0.7
22	18873505	20352100	1478596	*	2	0	0.7
22	20354682	20361928	7247	*	2	1	0.7
22	20364476	21070125	705650	*	2	0	0.7
22	21126899	21476645	349747	*	1	1	0.7
22	21634310	49179863	27545554	*	2	0	0.7
22	49180016	49266426	86411	*	1	1	0.7
22	49272059	50579085	1307027	*	2	0	0.7
22	50582239	50754799	172561	*	0	0	0.7
X	2781927	9967804	7185878	*	2	0	0.7
X	10094039	35941489	25847451	*	2	2	0.7
X	36985440	46531056	9545617	*	2	0	0.7
X	47093137	50607674	3514538	*	4	0	0.7
X	50635792	57985908	7350117	*	5	1	0.7
X	64193287	71872961	7679675	*	3	3	0.7
X	72197640	83508142	11310503	*	3	3	0.7
X	83861196	88753806	4892611	*	2	0	0.7
X	89922025	139536901	49614877	*	3	2	0.7
X	139551121	155524483	15973363	*	2	1	0.7
