seqnames	start	end	width	strand	major_cn	minor_cn	clonal_frequency
13	18176081	46143111	27967031	*	2	0	0.52
13	46154789	97969933	51815145	*	1	0	0.52
13	97977080	114291460	16314381	*	2	0	0.52
14	18333768	19678650	1344883	*	1	1	0.52
14	19678869	106349358	86670490	*	2	0	0.52
15	19964758	63121920	43157163	*	2	0	0.52
15	63597735	76259971	12662237	*	4	0	0.52
15	76260006	76261159	1154	*	2	1	0.52
15	76261227	101753737	25492511	*	4	0	0.52
15	101754233	101973481	219249	*	1	1	0.52
16	11641	4208172	4196532	*	2	0	0.52
16	4355489	11965181	7609693	*	4	0	0.52
16	12203329	20862445	8659117	*	2	0	0.52
16	20954951	32035038	11080088	*	2	2	0.52
16	32116749	32179540	62792	*	2	2	0.52
16	32882559	36101275	3218717	*	2	0	0.52
16	46386441	88731933	42345493	*	2	0	0.52
16	88731957	90224655	1492699	*	1	0	0.52
17	410351	3062561	2652211	*	5	0	0.52
17	3062621	6426526	3363906	*	3	0	0.52
17	6426789	18441749	12014961	*	5	0	0.52
17	18476751	18500996	24246	*	0	0	0.52
17	18501036	19310022	808987	*	5	0	0.52
17	19329720	21295575	1965856	*	2	0	0.52
17	21295660	22381954	1086295	*	2	0	0.52
17	25920193	47840337	21920145	*	2	0	0.52
17	47945523	62680622	14735100	*	6	0	0.52
17	62735884	76085135	13349252	*	3	0	0.52
17	76085264	83135290	7050027	*	4	0	0.52
18	47434	15005737	14958304	*	3	0	0.52
18	45624883	80168979	34544097	*	3	0	0.52
19	107456	4511128	4403673	*	3	0	0.52
19	4511269	4511818	550	*	3	0	0.52
19	4511896	8900736	4388841	*	3	0	0.52
19	8902164	8902319	156	*	6	3	0.52
19	8903780	9970168	1066389	*	3	0	0.52
19	9970517	19238568	9268052	*	2	0	0.52
19	19279439	24163431	4883993	*	2	0	0.52
19	29212777	45345352	16132576	*	2	1	0.52
19	45346432	55242065	9895634	*	2	2	0.52
19	55265662	58599150	3333489	*	2	0	0.52
20	96321	1312892	1216572	*	1	0	0.52
20	1370028	26083027	24713000	*	1	1	0.52
20	28565158	29080232	515075	*	3	1	0.52
20	29080245	29497277	417033	*	2	1	0.52
20	29497289	30815564	1318276	*	3	1	0.52
20	30815592	48625775	17810184	*	2	1	0.52
20	48627361	51725746	3098386	*	3	1	0.52
20	53185593	59193714	6008122	*	5	1	0.52
20	59604922	64093085	4488164	*	3	1	0.52
21	6927584	13051993	6124410	*	2	0	0.52
21	13384473	13827107	442635	*	5	0	0.52
21	13909509	28903625	14994117	*	3	0	0.52
21	28931363	42277182	13345820	*	3	1	0.52
21	42284540	46683356	4398817	*	2	1	0.52
22	10685693	12616347	1930655	*	1	0	0.52
22	15528913	17209519	1680607	*	0	0	0.52
22	17477717	50577669	33099953	*	2	0	0.52
22	50579085	50754799	175715	*	0	0	0.52
X	2781927	9967804	7185878	*	2	0	0.52
X	10094039	35941489	25847451	*	2	2	0.52
X	35966473	46531056	10564584	*	2	0	0.52
X	47093137	49305387	2212251	*	4	0	0.52
X	49305608	57985908	8680301	*	5	2	0.52
X	64193287	155524483	91331197	*	3	1	0.52
