seqnames	start	end	width	strand	major_cn	minor_cn	clonal_frequency
2	121515611	156571186	35055576	*	2	0	0.72
2	157210570	163611904	6401335	*	4	0	0.72
2	164492953	219640699	55147747	*	2	0	0.72
2	219641800	238344536	18702737	*	3	0	0.72
2	238353225	241767573	3414349	*	2	0	0.72
3	344564	4983086	4638523	*	2	0	0.72
3	7146319	10355304	3208986	*	10	0	0.72
3	10358547	14494694	4136148	*	7	0	0.72
3	14496359	23918549	9422191	*	4	0	0.72
3	23956056	75630725	51674670	*	2	0	0.72
3	75630786	75737906	107121	*	1	0	0.72
3	75739422	89449469	13710048	*	2	0	0.72
3	91483720	93470642	1986923	*	11	3	0.72
3	93470744	114307826	20837083	*	3	2	0.72
3	115810513	121897420	6086908	*	3	0	0.72
3	121992916	132719774	10726859	*	3	2	0.72
3	133380401	186640979	53260579	*	3	0	0.72
3	186642620	198035752	11393133	*	2	0	0.72
4	16758	17842406	17825649	*	3	0	0.72
4	19889649	49104455	29214807	*	2	0	0.72
4	49104499	49711719	607221	*	1	1	0.72
4	51848078	190179609	138331532	*	2	0	0.72
5	163090	10988060	10824971	*	1	0	0.72
5	13691900	44114035	30422136	*	1	1	0.72
5	49601562	49661793	60232	*	1	1	0.72
5	50399214	53083447	2684234	*	2	2	0.72
5	53083580	98901127	45817548	*	2	0	0.72
5	99522516	100392371	869856	*	1	0	0.72
5	100562162	146455062	45892901	*	2	0	0.72
5	146458877	168409804	21950928	*	3	0	0.72
5	168410099	181281775	12871677	*	2	0	0.72
6	152749	1742560	1589812	*	2	1	0.72
6	2765463	5144433	2378971	*	1	0	0.72
6	5404834	37171546	31766713	*	2	1	0.72
6	37174186	47478053	10303868	*	3	2	0.72
6	47580936	52657510	5076575	*	2	1	0.72
6	52681991	53128204	446214	*	3	1	0.72
6	53276130	56179780	2903651	*	2	1	0.72
6	56432639	57937957	1505319	*	2	0	0.72
6	62177194	67889277	5712084	*	2	0	0.72
6	69048180	79518818	10470639	*	2	1	0.72
6	79870220	81338189	1467970	*	2	0	0.72
6	81752157	87284854	5532698	*	2	1	0.72
6	87341334	100800297	13458964	*	2	0	0.72
6	101859194	107704942	5845749	*	7	2	0.72
6	107705113	130215860	22510748	*	3	0	0.72
6	130440659	144827554	14386896	*	2	1	0.72
6	145671219	150064750	4393532	*	2	0	0.72
6	150248604	152202008	1953405	*	4	0	0.72
6	152231240	159710888	7479649	*	2	0	0.72
6	159711231	159712189	959	*	2	2	0.72
6	159712208	170640200	10927993	*	2	0	0.72
7	258359	291461	33103	*	4	0	0.72
7	498640	6165368	5666729	*	4	0	0.72
7	6409796	6766853	357058	*	7	0	0.72
7	6805885	33349217	26543333	*	2	0	0.72
7	33970334	43624599	9654266	*	2	2	0.72
7	43624878	44823042	1198165	*	4	2	0.72
7	44966196	56015299	11049104	*	2	2	0.72
7	56019837	57820256	1800420	*	2	1	0.72
7	60992954	63753327	2760374	*	1	0	0.72
7	63755890	63771649	15760	*	1	0	0.72
7	63771809	84110714	20338906	*	2	0	0.72
7	85072836	110963371	25890536	*	3	2	0.72
7	111988970	138911318	26922349	*	2	0	0.72
7	138917080	140345661	1428582	*	4	0	0.72
7	140348890	154053149	13704260	*	2	0	0.72
7	154540300	159034723	4494424	*	2	2	0.72
8	219366	22634539	22415174	*	2	0	0.72
8	22634590	24308583	1673994	*	4	0	0.72
8	24308875	33566426	9257552	*	2	0	0.72
8	36833671	38245721	1412051	*	3	1	0.72
8	38252697	38843542	590846	*	7	2	0.72
8	38950561	43302033	4351473	*	2	2	0.72
8	46579451	58588588	12009138	*	3	1	0.72
8	58588724	80301435	21712712	*	2	2	0.72
8	80993406	98212306	17218901	*	2	1	0.72
8	98707321	100047434	1340114	*	10	2	0.72
8	100105326	120811823	20706498	*	5	2	0.72
8	122769894	130214773	7444880	*	3	3	0.72
8	130401756	138596844	8195089	*	3	0	0.72
8	138604560	142982367	4377808	*	4	0	0.72
8	142982627	144946362	1963736	*	5	0	0.72
9	12667	30689222	30676556	*	3	0	0.72
9	30689447	30690053	607	*	1	1	0.72
9	30799997	38621347	7821351	*	2	0	0.72
9	39067659	43110553	4042895	*	1	1	0.72
9	62799760	66182633	3382874	*	1	1	0.72
9	66908658	83889090	16980433	*	2	0	0.72
9	83970469	92494237	8523769	*	3	0	0.72
9	92512056	120787749	28275694	*	2	0	0.72
9	120820914	121193478	372565	*	3	0	0.72
9	121310898	123769476	2458579	*	2	0	0.72
9	124007971	125559492	1551522	*	5	0	0.72
9	125949495	133394541	7445047	*	2	0	0.72
9	133395569	137099959	3704391	*	2	0	0.72
9	137102167	137103590	1424	*	2	1	0.72
9	137113669	138177100	1063432	*	2	0	0.72
10	47876	38671907	38624032	*	2	0	0.72
10	41859954	43159067	1299114	*	3	0	0.72
10	43198279	46398090	3199812	*	2	0	0.72
10	46462341	46550822	88482	*	1	1	0.72
10	46578866	79445303	32866438	*	2	0	0.72
10	79506237	85729481	6223245	*	1	0	0.72
10	86566256	133391446	46825191	*	2	0	0.72
10	133391505	133626863	235359	*	1	0	0.72
11	179321	1010649	831329	*	3	0	0.72
11	1094878	1099146	4269	*	1	1	0.72
11	1099861	2385620	1285760	*	3	0	0.72
11	2405754	4915810	2510057	*	4	0	0.72
11	4923966	7606121	2682156	*	6	0	0.72
11	7620800	9150228	1529429	*	4	0	0.72
11	9150885	10806814	1655930	*	2	0	0.72
11	11327122	17136398	5809277	*	3	2	0.72
11	17317520	24763316	7445797	*	2	0	0.72
11	26443953	50553126	24109174	*	2	0	0.72
11	54592041	61920202	7328162	*	2	1	0.72
11	61967489	66761577	4794089	*	2	0	0.72
11	67044867	72706069	5661203	*	2	1	0.72
11	72779941	78100944	5321004	*	3	2	0.72
11	78112511	78226754	114244	*	2	0	0.72
11	78384327	117207622	38823296	*	3	2	0.72
11	117208625	134986898	17778274	*	2	0	0.72
12	174476	3298042	3123567	*	3	1	0.72
12	3550159	8843370	5293212	*	3	0	0.72
12	9288441	9438216	149776	*	2	1	0.72
12	9680928	13866236	4185309	*	2	0	0.72
12	14424958	20449915	6024958	*	2	2	0.72
12	20552606	27121971	6569366	*	2	0	0.72
12	27317855	29661072	2343218	*	2	1	0.72
12	29783693	31984918	2201226	*	1	1	0.72
12	32216137	34165416	1949280	*	1	0	0.72
12	37418138	49955360	12537223	*	2	0	0.72
12	49955628	50352080	396453	*	1	1	0.72
12	50843019	57012866	6169848	*	2	0	0.72
12	57073077	63668871	6595795	*	4	0	0.72
12	63684768	63989729	304962	*	3	1	0.72
12	63989890	76459029	12469140	*	5	0	0.72
12	76461170	105395784	28934615	*	2	0	0.72
12	106067160	112164449	6097290	*	4	0	0.72
12	112274603	119520263	7245661	*	5	0	0.72
12	119530850	124982692	5451843	*	3	0	0.72
12	125103160	132605976	7502817	*	2	0	0.72
12	132606232	133219598	613367	*	3	0	0.72
13	18176081	18222674	46594	*	2	1	0.72
13	18232914	24441954	6209041	*	3	0	0.72
13	24442025	48455249	24013225	*	2	0	0.72
13	48457696	96427364	47969669	*	1	0	0.72
13	97969933	114291460	16321528	*	2	0	0.72
14	18333768	19678650	1344883	*	1	0	0.72
14	19678869	106349358	86670490	*	2	0	0.72
15	19964758	21052986	1088229	*	1	0	0.72
15	21053102	63121920	42068819	*	2	0	0.72
15	63597735	74063555	10465821	*	4	0	0.72
15	74063690	74075017	11328	*	2	2	0.72
15	74128669	76259636	2130968	*	4	0	0.72
15	76259669	76260661	993	*	3	1	0.72
15	76260709	76261159	451	*	1	1	0.72
15	76261227	94314606	18053380	*	4	0	0.72
15	94315457	101705669	7390213	*	4	0	0.72
15	101752636	101973481	220846	*	1	1	0.72
16	11641	3069166	3057526	*	2	0	0.72
16	3069325	9849809	6780485	*	3	0	0.72
16	9850138	11965574	2115437	*	4	0	0.72
16	12203329	12203531	203	*	2	1	0.72
16	12568471	20862445	8293975	*	2	0	0.72
16	20954951	32035038	11080088	*	2	2	0.72
16	32116709	34162883	2046175	*	1	1	0.72
16	34162895	34163274	380	*	3	0	0.72
16	34163313	36101275	1937963	*	1	1	0.72
16	46386441	48277246	1890806	*	2	2	0.72
16	48356601	69951480	21594880	*	2	0	0.72
16	69962848	70186152	223305	*	2	1	0.72
16	70509180	90224655	19715476	*	2	0	0.72
17	410351	2980294	2569944	*	4	0	0.72
17	2995107	3063014	67908	*	6	2	0.72
17	3116496	6088024	2971529	*	3	0	0.72
17	6426526	16732743	10306218	*	5	0	0.72
17	16737462	16893377	155916	*	3	3	0.72
17	16893544	18388466	1494923	*	4	0	0.72
17	18397782	18424631	26850	*	2	1	0.72
17	18441749	18501036	59288	*	0	0	0.72
17	18514524	19542107	1027584	*	4	0	0.72
17	19542610	21244091	1701482	*	2	0	0.72
17	21291199	22381954	1090756	*	1	0	0.72
17	25920193	27765529	1845337	*	2	0	0.72
17	27765605	47840337	20074733	*	2	0	0.72
17	47945523	62579973	14634451	*	6	0	0.72
17	62664556	76085264	13420709	*	3	0	0.72
17	76085496	80930197	4844702	*	4	0	0.72
17	80930211	80930495	285	*	8	2	0.72
17	80940445	83135290	2194846	*	4	0	0.72
18	47434	108059	60626	*	3	0	0.72
18	108075	112269	4195	*	6	2	0.72
18	118580	10759963	10641384	*	4	0	0.72
18	10762964	11689523	926560	*	2	2	0.72
18	11690020	15005737	3315718	*	3	0	0.72
18	21440199	37485773	16045575	*	3	2	0.72
18	41990719	80168979	38178261	*	3	0	0.72
19	107456	4511128	4403673	*	3	0	0.72
19	4511269	4511908	640	*	2	2	0.72
19	4513547	8895043	4381497	*	3	0	0.72
19	8895694	8902319	6626	*	3	2	0.72
19	8903780	9757728	853949	*	3	0	0.72
19	9763271	24163431	14400161	*	2	0	0.72
19	29212777	37263184	8050408	*	2	1	0.72
19	37267184	39877880	2610697	*	2	2	0.72
19	39879656	39896193	16538	*	3	2	0.72
19	39896264	39899419	3156	*	1	0	0.72
19	39899427	50261762	10362336	*	2	2	0.72
19	50263450	55265775	5002326	*	2	2	0.72
19	55279090	58599150	3320061	*	2	0	0.72
20	96321	1312892	1216572	*	1	0	0.72
20	1319324	26083027	24763704	*	1	1	0.72
20	28565158	30855612	2290455	*	2	1	0.72
20	30855703	32316974	1461272	*	2	2	0.72
20	32326903	51725746	19398844	*	2	1	0.72
20	53044717	59892338	6847622	*	5	1	0.72
20	59983018	63889321	3906304	*	3	1	0.72
20	63941711	64093085	151375	*	3	2	0.72
21	6927584	10413511	3485928	*	1	0	0.72
21	10415675	13051993	2636319	*	1	1	0.72
21	13384473	13827107	442635	*	3	2	0.72
21	13909509	29458073	15548565	*	3	0	0.72
21	29597581	38154315	8556735	*	3	1	0.72
21	38299554	41918839	3619286	*	2	1	0.72
21	41919045	43798048	1879004	*	1	1	0.72
21	43798191	46683356	2885166	*	1	1	0.72
22	10685693	12616347	1930655	*	1	0	0.72
22	15528913	16433564	904652	*	1	0	0.72
22	16574568	17209519	634952	*	0	0	0.72
22	17477717	20352100	2874384	*	2	0	0.72
22	20354682	20361928	7247	*	2	1	0.72
22	20364476	21183417	818942	*	2	0	0.72
22	21183770	21476645	292876	*	2	0	0.72
22	21634310	50579085	28944776	*	2	0	0.72
22	50582239	50754799	172561	*	0	0	0.72
X	2781927	9967804	7185878	*	2	0	0.72
X	10094039	35941489	25847451	*	2	1	0.72
X	36985440	46531056	9545617	*	1	0	0.72
X	47093137	52598326	5505190	*	3	0	0.72
X	52862494	57985908	5123415	*	3	1	0.72
X	64193287	81590056	17396770	*	2	2	0.72
X	83508142	88753806	5245665	*	2	0	0.72
X	89922025	111152384	21230360	*	2	1	0.72
X	111254195	139536901	28282707	*	3	1	0.72
X	139551121	155524483	15973363	*	2	1	0.72
