seqnames	start	end	width	strand	major_cn	minor_cn	clonal_frequency
2	164525032	219641800	55116769	*	2	0	0.76
2	220540376	240457726	19917351	*	4	0	0.76
2	240457856	240692059	234204	*	3	0	0.76
2	240692469	240982765	290297	*	2	0	0.76
2	240985802	241767573	781772	*	3	0	0.76
3	344564	4983086	4638523	*	1	0	0.76
3	7146319	8752859	1606541	*	4	0	0.76
3	8939797	10410547	1470751	*	7	0	0.76
3	10844102	17238034	6393933	*	2	0	0.76
3	17258641	23918549	6659909	*	6	0	0.76
3	23956056	64199000	40242945	*	2	0	0.76
3	64445464	75599416	11153953	*	3	0	0.76
3	75630725	75739422	108698	*	3	1	0.76
3	76114074	89449469	13335396	*	2	0	0.76
3	91483878	97226595	5742718	*	2	2	0.76
3	97747588	114236973	16489386	*	3	2	0.76
3	114307826	121789983	7482158	*	3	1	0.76
3	121835482	128625943	6790462	*	3	3	0.76
3	128626268	132719774	4093507	*	4	3	0.76
3	133380401	187731555	54351155	*	3	0	0.76
3	188179495	195976067	7796573	*	2	0	0.76
3	195976946	195996931	19986	*	1	1	0.76
3	195997066	198035752	2038687	*	2	0	0.76
4	16758	20489087	20472330	*	3	0	0.76
4	20542561	48892964	28350404	*	2	0	0.76
4	49104455	49709464	605010	*	1	1	0.76
4	51848078	83536875	31688798	*	2	0	0.76
4	83544460	122263672	38719213	*	3	0	0.76
4	122343330	190179609	67836280	*	2	0	0.76
5	163090	10988060	10824971	*	2	0	0.76
5	13691900	44114035	30422136	*	2	1	0.76
5	49601562	49661793	60232	*	0	0	0.76
5	50399214	53083447	2684234	*	2	1	0.76
5	53083580	114486508	61402929	*	2	0	0.76
5	115241712	124648222	9406511	*	3	0	0.76
5	124649750	177307854	52658105	*	2	0	0.76
5	177311537	177397136	85600	*	0	0	0.76
5	177432847	181281775	3848929	*	2	0	0.76
6	152749	367552	214804	*	1	1	0.76
6	391989	4189642	3797654	*	3	0	0.76
6	4715746	13599071	8883326	*	2	1	0.76
6	13658847	39596087	25937241	*	2	2	0.76
6	39617623	57937957	18320335	*	3	2	0.76
6	62177194	87284854	25107661	*	2	2	0.76
6	87341334	100447468	13106135	*	2	1	0.76
6	100662544	107070009	6407466	*	2	2	0.76
6	107704933	118566140	10861208	*	2	1	0.76
6	118652790	120015415	1362626	*	3	0	0.76
6	122399661	129464246	7064586	*	4	2	0.76
6	129475475	143947817	14472343	*	2	2	0.76
6	144344080	150064750	5720671	*	2	0	0.76
6	150248604	152202008	1953405	*	4	0	0.76
6	152230449	159710888	7480440	*	2	0	0.76
6	159711231	159712189	959	*	2	2	0.76
6	159712208	163455520	3743313	*	2	0	0.76
6	164687637	170640200	5952564	*	1	0	0.76
7	258359	291461	33103	*	2	0	0.76
7	498640	5923657	5425018	*	2	0	0.76
7	5923704	5973418	49715	*	2	2	0.76
7	5987311	6758969	771659	*	4	0	0.76
7	6766853	33349217	26582365	*	2	0	0.76
7	33970334	48403579	14433246	*	2	2	0.76
7	48403973	57820256	9416284	*	2	2	0.76
7	74338317	87391707	13053391	*	4	0	0.76
7	87402374	88284046	881673	*	9	1	0.76
7	89327385	100951458	11624074	*	2	1	0.76
7	100951493	100951722	230	*	10	6	0.76
7	100951774	100969405	17632	*	3	2	0.76
7	100969422	100972374	2953	*	12	4	0.76
7	100991195	108105808	7114614	*	2	1	0.76
7	108107483	138911318	30803836	*	2	0	0.76
7	138915553	140518664	1603112	*	5	0	0.76
7	140525950	152136638	11610689	*	2	0	0.76
7	152229936	159034723	6804788	*	2	1	0.76
8	219366	22634616	22415251	*	1	0	0.76
8	22724761	23574819	850059	*	3	0	0.76
8	23682904	33566426	9883523	*	2	0	0.76
8	36833671	43302033	6468363	*	5	3	0.76
8	65779699	66901247	1121549	*	2	2	0.76
8	66929518	81461297	14531780	*	4	2	0.76
8	81479639	100649575	19169937	*	3	2	0.76
8	100649651	123182753	22533103	*	4	3	0.76
8	123326156	123812407	486252	*	4	4	0.76
8	123969885	130214773	6244889	*	4	3	0.76
8	130401756	138636527	8234772	*	3	0	0.76
8	138636921	144946362	6309442	*	5	0	0.76
9	12667	30689222	30676556	*	5	0	0.76
9	30689447	30690053	607	*	3	3	0.76
9	30799997	32488239	1688243	*	6	0	0.76
9	32491242	38621347	6130106	*	2	0	0.76
9	39073680	43110553	4036874	*	1	1	0.76
9	62799760	66182633	3382874	*	1	1	0.76
9	66908658	79709872	12801215	*	1	0	0.76
9	81592983	123878812	42285830	*	2	0	0.76
9	124007971	127479543	3471573	*	3	0	0.76
9	127489336	137099959	9610624	*	2	0	0.76
9	137102167	137103590	1424	*	2	1	0.76
9	137113669	138177100	1063432	*	2	0	0.76
10	47876	38671907	38624032	*	2	0	0.76
10	41859954	46549296	4689343	*	3	0	0.76
10	46549378	46550822	1445	*	4	3	0.76
10	46578866	78036968	31458103	*	2	0	0.76
10	79277472	85729481	6452010	*	1	0	0.76
10	86566256	132749862	46183607	*	2	0	0.76
10	132777885	133568088	790204	*	1	0	0.76
10	133625834	133626863	1030	*	6	4	0.76
11	179321	1010649	831329	*	4	0	0.76
11	1094905	1099146	4242	*	2	1	0.76
11	1099861	4489357	3389497	*	4	0	0.76
11	4690849	7606121	2915273	*	7	0	0.76
11	7620800	9150228	1529429	*	4	0	0.76
11	9150885	10806814	1655930	*	2	0	0.76
11	11327122	17136398	5809277	*	3	2	0.76
11	17317520	50553126	33235607	*	2	0	0.76
11	61482350	72706069	11223720	*	2	1	0.76
11	72779941	78100944	5321004	*	3	2	0.76
11	78112511	78226754	114244	*	2	0	0.76
11	78384327	108144222	29759896	*	3	2	0.76
11	108146074	117207622	9061549	*	4	2	0.76
11	117208625	134986898	17778274	*	2	0	0.76
12	174476	3298042	3123567	*	3	2	0.76
12	3550159	8843370	5293212	*	3	0	0.76
12	9288085	9438216	150132	*	2	1	0.76
12	9680928	13866236	4185309	*	3	0	0.76
12	14424958	19941437	5516480	*	3	2	0.76
12	20449914	27121971	6672058	*	3	0	0.76
12	27317596	31984918	4667323	*	2	1	0.76
12	32216137	34165416	1949280	*	2	0	0.76
12	37418138	49955360	12537223	*	2	0	0.76
12	49955628	50352080	396453	*	2	2	0.76
12	50737251	52447981	1710731	*	3	0	0.76
12	52448952	52451747	2796	*	1	1	0.76
12	52451790	76459029	24007240	*	3	0	0.76
12	76461170	101383711	24922542	*	1	0	0.76
12	101396595	105395784	3999190	*	2	0	0.76
12	106067160	132632153	26564994	*	3	0	0.76
12	132632300	133219598	587299	*	4	0	0.76
13	18176081	18212090	36010	*	2	1	0.76
13	18212134	114291460	96079327	*	2	0	0.76
14	18333768	19669976	1336209	*	1	0	0.76
14	19678448	100468265	80789818	*	2	0	0.76
14	100546476	105300790	4754315	*	3	0	0.76
14	105300837	106349358	1048522	*	2	0	0.76
15	19964758	20259607	294850	*	1	1	0.76
15	20262178	63121920	42859743	*	2	0	0.76
15	63597735	71897287	8299553	*	4	0	0.76
15	71994654	72665092	670439	*	2	1	0.76
15	72665193	74063555	1398363	*	4	0	0.76
15	74063690	74075017	11328	*	4	3	0.76
15	74128669	76259669	2131001	*	4	0	0.76
15	76259683	76260877	1195	*	5	2	0.76
15	76260942	76261159	218	*	1	1	0.76
15	76261227	89616344	13355118	*	4	0	0.76
15	89625462	93430829	3805368	*	3	0	0.76
15	94033804	101705669	7671866	*	2	0	0.76
15	101752636	101973481	220846	*	1	1	0.76
16	11641	1228424	1216784	*	4	0	0.76
16	1228744	1229816	1073	*	1	1	0.76
16	1230086	2977295	1747210	*	3	0	0.76
16	3055993	3069325	13333	*	2	2	0.76
16	3204470	11965181	8760712	*	5	0	0.76
16	12203329	12203531	203	*	2	1	0.76
16	12568471	16185091	3616621	*	5	0	0.76
16	16369393	20862445	4493053	*	2	0	0.76
16	20954951	34159124	13204174	*	2	2	0.76
16	34162883	34163313	431	*	8	1	0.76
16	34163345	36101275	1937931	*	2	2	0.76
16	46386441	46401545	15105	*	1	1	0.76
16	46671590	48277246	1605657	*	2	2	0.76
16	48356601	69962848	21606248	*	2	0	0.76
16	69963082	70185756	222675	*	1	1	0.76
16	70509180	74391460	3882281	*	3	0	0.76
16	74391650	74411791	20142	*	1	1	0.76
16	74439368	84497465	10058098	*	3	0	0.76
16	84498161	85110565	612405	*	4	0	0.76
16	85357404	90010076	4652673	*	2	0	0.76
16	90029174	90224655	195482	*	2	0	0.76
17	410351	2995107	2584757	*	4	0	0.76
17	3062561	3063014	454	*	6	2	0.76
17	3116496	7191771	4075276	*	2	0	0.76
17	7196492	8112261	915770	*	4	0	0.76
17	8144513	18398617	10254105	*	2	0	0.76
17	18398668	18500996	102329	*	2	1	0.76
17	18501036	21291199	2790164	*	2	0	0.76
17	21291457	22381954	1090498	*	2	1	0.76
17	26603842	47840337	21236496	*	2	0	0.76
17	47945523	63483656	15538134	*	7	0	0.76
17	63484948	80930197	17445250	*	5	0	0.76
17	80930211	80930495	285	*	4	1	0.76
17	80940445	82903330	1962886	*	5	0	0.76
17	82905885	82907495	1611	*	20	0	0.76
17	82907530	83135290	227761	*	3	0	0.76
18	47434	15005737	14958304	*	2	1	0.76
18	21440199	31141919	9701721	*	2	1	0.76
18	31142076	32270333	1128258	*	4	1	0.76
18	32310334	36818951	4508618	*	2	1	0.76
18	37221903	80168979	42947077	*	2	0	0.76
19	107456	2878182	2770727	*	2	0	0.76
19	2897135	3061346	164212	*	0	0	0.76
19	3110351	4511128	1400778	*	2	0	0.76
19	4511269	4511896	628	*	1	1	0.76
19	4511908	5286337	774430	*	3	0	0.76
19	5455411	8900736	3445326	*	2	0	0.76
19	8902164	8902319	156	*	2	1	0.76
19	8903780	11833008	2929229	*	2	0	0.76
19	11833037	13149350	1316314	*	3	0	0.76
19	13212792	24163431	10950640	*	2	0	0.76
19	29212777	35744183	6531407	*	2	2	0.76
19	35782632	51627672	15845041	*	2	1	0.76
19	51629152	53795721	2166570	*	2	1	0.76
19	53795760	55265662	1469903	*	2	1	0.76
19	55265775	58599150	3333376	*	2	0	0.76
20	96321	1312892	1216572	*	1	0	0.76
20	1370028	14326250	12956223	*	1	1	0.76
20	14849950	20854431	6004482	*	1	1	0.76
20	21389472	23826391	2436920	*	3	1	0.76
20	23990348	26083027	2092680	*	1	1	0.76
20	28565158	30655152	2089995	*	1	1	0.76
20	30813361	30815564	2204	*	4	1	0.76
20	30815592	42472634	11657043	*	3	1	0.76
20	42677704	48989708	6312005	*	2	2	0.76
20	48994359	60069940	11075582	*	3	3	0.76
20	60308458	64093085	3784628	*	3	1	0.76
21	5235891	13051993	7816103	*	2	0	0.76
21	13384473	13909688	525216	*	1	1	0.76
21	13909692	29458073	15548382	*	2	0	0.76
21	29597581	44092213	14494633	*	2	1	0.76
21	44093927	46683356	2589430	*	2	1	0.76
22	10685693	12616347	1930655	*	1	0	0.76
22	15528913	17209519	1680607	*	0	0	0.76
22	17477717	18489750	1012034	*	2	0	0.76
22	18492421	18873334	380914	*	1	0	0.76
22	18873346	20352100	1478755	*	2	0	0.76
22	20354682	20361928	7247	*	1	1	0.76
22	20364476	21070125	705650	*	2	0	0.76
22	21126899	21476645	349747	*	1	1	0.76
22	21634310	50579085	28944776	*	2	0	0.76
22	50582239	50754799	172561	*	0	0	0.76
X	2781927	9967804	7185878	*	2	0	0.76
X	10094039	35941489	25847451	*	3	1	0.76
X	36985440	50635792	13650353	*	4	0	0.76
X	50910775	57985908	7075134	*	5	1	0.76
X	80733519	88753806	8020288	*	2	0	0.76
X	89922025	132078484	42156460	*	2	2	0.76
X	132094243	139536901	7442659	*	4	3	0.76
X	139551121	155524483	15973363	*	2	2	0.76
