seqnames	start	end	width	strand	major_cn	minor_cn	clonal_frequency
5	49601562	53083447	3481886	*	2	1	0.8
5	53560674	69632907	16072234	*	2	0	0.8
5	69633499	70511137	877639	*	2	1	0.8
5	72107446	124638915	52531470	*	2	0	0.8
5	124638980	146592933	21953954	*	2	0	0.8
5	147034906	149944343	2909438	*	5	0	0.8
5	149944813	168397915	18453103	*	3	0	0.8
5	168406392	177338394	8932003	*	2	0	0.8
5	177370342	177457876	87535	*	1	0	0.8
5	177458498	181281736	3823239	*	2	0	0.8
6	152749	367552	214804	*	2	1	0.8
6	391989	1742560	1350572	*	5	0	0.8
6	2765463	4189642	1424180	*	2	0	0.8
6	4715746	13658847	8943102	*	2	1	0.8
6	13711047	57937957	44226911	*	2	2	0.8
6	62177194	107070009	44892816	*	2	2	0.8
6	107704942	118652879	10947938	*	2	1	0.8
6	118815596	119348712	533117	*	3	0	0.8
6	120015123	129845986	9830864	*	4	2	0.8
6	130145531	143947817	13802287	*	2	2	0.8
6	144344080	150064750	5720671	*	2	0	0.8
6	150248604	152202008	1953405	*	4	0	0.8
6	152231240	159710888	7479649	*	2	0	0.8
6	159711231	159712208	978	*	2	2	0.8
6	159712236	162569563	2857328	*	2	0	0.8
6	162728465	167373063	4644599	*	1	0	0.8
6	167373473	167382831	9359	*	1	0	0.8
6	167383008	170640200	3257193	*	1	0	0.8
7	258359	498640	240282	*	2	0	0.8
7	498647	6165368	5666722	*	2	0	0.8
7	6409796	6766853	357058	*	4	0	0.8
7	6805885	33349217	26543333	*	2	0	0.8
7	33970334	43647781	9677448	*	2	2	0.8
7	43771221	44823042	1051822	*	4	2	0.8
7	44966196	57820256	12854061	*	2	2	0.8
7	60992954	84110714	23117761	*	1	0	0.8
7	85072836	87600124	2527289	*	4	2	0.8
7	87935234	97022094	9086861	*	1	0	0.8
7	97870098	100966916	3096819	*	3	1	0.8
7	100969353	100969426	74	*	1	1	0.8
7	100969429	104208034	3238606	*	3	1	0.8
7	104667983	138771243	34103261	*	1	0	0.8
7	138911255	140345661	1434407	*	5	0	0.8
7	140348890	159034723	18685834	*	2	0	0.8
8	219366	12417128	12197763	*	2	0	0.8
8	12549205	12578071	28867	*	1	1	0.8
8	12659518	22634616	9975099	*	2	0	0.8
8	22724761	23703135	978375	*	5	0	0.8
8	24308583	33566426	9257844	*	2	0	0.8
8	36833671	43302033	6468363	*	4	2	0.8
8	46579451	62143493	15564043	*	4	1	0.8
8	62747051	66839926	4092876	*	2	1	0.8
8	66901247	79766192	12864946	*	5	1	0.8
8	80301435	100269043	19967609	*	2	1	0.8
8	100522421	110830424	10308004	*	3	1	0.8
8	112228859	130214773	17985915	*	3	3	0.8
8	130401756	138153046	7751291	*	3	0	0.8
8	138177259	144946362	6769104	*	4	0	0.8
9	12667	30689222	30676556	*	5	0	0.8
9	30689447	30690053	607	*	5	3	0.8
9	30799997	32459452	1659456	*	5	0	0.8
9	32491242	39078329	6587088	*	2	0	0.8
9	39078499	41964572	2886074	*	1	1	0.8
9	41991627	43110553	1118927	*	2	2	0.8
9	62799760	66182633	3382874	*	1	1	0.8
9	66908658	123769476	56860819	*	2	0	0.8
9	123878812	125506624	1627813	*	4	0	0.8
9	125559492	137099959	11540468	*	2	0	0.8
9	137102167	137103590	1424	*	2	1	0.8
9	137113669	138177100	1063432	*	2	0	0.8
10	47876	38671907	38624032	*	2	0	0.8
10	41859954	43159067	1299114	*	4	0	0.8
10	43198279	46398090	3199812	*	2	0	0.8
10	46462341	46775898	313558	*	2	1	0.8
10	46789560	78036968	31247409	*	2	0	0.8
10	79277472	85729481	6452010	*	1	0	0.8
10	86566256	133568088	47001833	*	2	0	0.8
10	133625834	133626863	1030	*	2	1	0.8
11	179321	1010649	831329	*	2	0	0.8
11	1094905	1099146	4242	*	1	1	0.8
11	1099861	4723935	3624075	*	3	0	0.8
11	4769881	7606121	2836241	*	5	0	0.8
11	7620800	10806814	3186015	*	3	0	0.8
11	11327122	17097140	5770019	*	2	2	0.8
11	17317520	50553126	33235607	*	2	0	0.8
11	58291949	58948040	656092	*	2	2	0.8
11	59152340	64360409	5208070	*	2	0	0.8
11	64556648	64713458	156811	*	2	1	0.8
11	64799757	72706069	7906313	*	2	0	0.8
11	72779941	78100944	5321004	*	2	2	0.8
11	78112511	78226754	114244	*	2	0	0.8
11	78417751	117207622	38789872	*	2	2	0.8
11	117219829	134986898	17767070	*	2	0	0.8
12	174476	3298042	3123567	*	3	2	0.8
12	3550159	8843370	5293212	*	3	0	0.8
12	9288441	9438216	149776	*	2	1	0.8
12	9680928	13866236	4185309	*	2	0	0.8
12	14424958	19941437	5516480	*	3	2	0.8
12	20552606	27121971	6569366	*	3	0	0.8
12	27317855	31984918	4667064	*	2	2	0.8
12	32216137	34165416	1949280	*	2	0	0.8
12	37418138	49955360	12537223	*	2	0	0.8
12	49955628	50352080	396453	*	2	2	0.8
12	50843019	52447981	1604963	*	3	0	0.8
12	52448952	52451747	2796	*	1	1	0.8
12	52451790	63688229	11236440	*	3	0	0.8
12	63823233	63823378	146	*	7	3	0.8
12	63823433	76459029	12635597	*	3	0	0.8
12	76461170	101629627	25168458	*	1	0	0.8
12	101642527	106067160	4424634	*	2	0	0.8
12	106067982	128888555	22820574	*	3	0	0.8
12	128926244	133219598	4293355	*	4	0	0.8
13	18176081	18212202	36122	*	2	2	0.8
13	18219044	24446845	6227802	*	2	0	0.8
13	24447063	24587513	140451	*	1	0	0.8
13	24594351	97969933	73375583	*	2	0	0.8
13	97977080	114291460	16314381	*	3	0	0.8
14	18333768	19669976	1336209	*	1	0	0.8
14	19678448	100836126	81157679	*	2	0	0.8
14	100883937	105229156	4345220	*	3	0	0.8
14	105300790	106349358	1048569	*	2	0	0.8
15	19964758	21052986	1088229	*	1	1	0.8
15	21053102	63121920	42068819	*	2	0	0.8
15	63597735	74063555	10465821	*	3	0	0.8
15	74063690	74075017	11328	*	1	1	0.8
15	74128669	76005791	1877123	*	3	0	0.8
15	76259565	76259791	227	*	4	1	0.8
15	76259971	76261159	1189	*	1	1	0.8
15	76261227	97960870	21699644	*	3	0	0.8
15	97961092	101705669	3744578	*	2	0	0.8
15	101752636	101973481	220846	*	1	1	0.8
16	11641	1227472	1215832	*	3	0	0.8
16	1227779	1229716	1938	*	1	1	0.8
16	1229816	3065627	1835812	*	3	0	0.8
16	3069019	4805278	1736260	*	3	0	0.8
16	4817564	11965181	7147618	*	4	0	0.8
16	12203329	12203531	203	*	2	1	0.8
16	12568471	20862445	8293975	*	2	0	0.8
16	20954951	34159124	13204174	*	2	2	0.8
16	34162883	34163346	464	*	8	1	0.8
16	34266193	34593465	327273	*	3	2	0.8
16	34594829	36101275	1506447	*	1	1	0.8
16	58019257	69459101	11439845	*	2	0	0.8
16	69951480	70185756	234277	*	1	1	0.8
16	70509180	74391460	3882281	*	3	0	0.8
16	74391650	74411791	20142	*	2	0	0.8
16	74439368	90008682	15569315	*	3	0	0.8
16	90008692	90224655	215964	*	1	1	0.8
17	410351	2980294	2569944	*	5	0	0.8
17	3062561	3063014	454	*	9	3	0.8
17	3116496	7108298	3991803	*	2	0	0.8
17	7108726	8112261	1003536	*	3	0	0.8
17	8144513	18398617	10254105	*	2	0	0.8
17	18398668	18501036	102369	*	0	0	0.8
17	18514524	21244091	2729568	*	2	0	0.8
17	21291199	21415555	124357	*	2	1	0.8
17	21415600	22381954	966355	*	1	0	0.8
17	24421438	26620008	2198571	*	7	1	0.8
17	26982170	47840337	20858168	*	2	0	0.8
17	47945523	63009712	15064190	*	7	0	0.8
17	63355505	80930197	17574693	*	5	0	0.8
17	80930211	80930495	285	*	15	5	0.8
17	80940445	83135290	2194846	*	4	0	0.8
18	47434	2913433	2866000	*	2	0	0.8
18	2920727	3214920	294194	*	4	3	0.8
18	3215032	12634987	9419956	*	2	0	0.8
18	12673575	13068324	394750	*	2	2	0.8
18	13068340	15005737	1937398	*	2	0	0.8
18	21440199	28653117	7212919	*	3	0	0.8
18	31006998	31963241	956244	*	5	4	0.8
18	31967064	45624883	13657820	*	4	0	0.8
18	45625665	80168979	34543315	*	1	0	0.8
19	107456	2878182	2770727	*	3	0	0.8
19	2897135	3061346	164212	*	1	0	0.8
19	3110351	4511128	1400778	*	3	0	0.8
19	4511269	4511908	640	*	1	1	0.8
19	4513547	5786890	1273344	*	3	0	0.8
19	5787203	5866643	79441	*	2	0	0.8
19	5866725	8897072	3030348	*	3	0	0.8
19	8898471	8902319	3849	*	2	1	0.8
19	8903780	9811547	907768	*	3	0	0.8
19	9818362	11832882	2014521	*	2	0	0.8
19	11833008	13212792	1379785	*	3	0	0.8
19	13224618	24163431	10938814	*	2	0	0.8
19	29212777	32979900	3767124	*	3	1	0.8
19	32979968	39877880	6897913	*	2	1	0.8
19	39879706	39915952	36247	*	2	1	0.8
19	39981227	55265775	15284549	*	2	1	0.8
19	55279090	58599150	3320061	*	2	0	0.8
20	96321	1312892	1216572	*	2	0	0.8
20	1370028	15986745	14616718	*	2	1	0.8
20	15986888	26083027	10096140	*	1	1	0.8
20	28565158	29497100	931943	*	2	2	0.8
20	29497123	30918168	1421046	*	2	1	0.8
20	31274100	45641017	14366918	*	3	1	0.8
20	45685970	64093085	18407116	*	3	2	0.8
21	8761143	13051993	4290851	*	2	0	0.8
21	13384473	14224451	839979	*	1	1	0.8
21	14378514	29458073	15079560	*	2	0	0.8
21	29597581	44093927	14496347	*	2	1	0.8
21	44289456	46683356	2393901	*	2	1	0.8
22	10685693	12630703	1945011	*	1	0	0.8
22	15528913	17209519	1680607	*	0	0	0.8
22	17477717	18370618	892902	*	2	0	0.8
22	18489750	18876007	386258	*	1	0	0.8
22	18883352	20352100	1468749	*	2	0	0.8
22	20354682	20361928	7247	*	2	1	0.8
22	20364476	21070125	705650	*	2	0	0.8
22	21126899	21309403	182505	*	1	1	0.8
22	21309416	50579085	29269670	*	2	0	0.8
22	50582239	50754799	172561	*	0	0	0.8
X	2781927	9967804	7185878	*	1	0	0.8
X	10094039	35941489	25847451	*	3	1	0.8
X	36985440	50635792	13650353	*	4	0	0.8
X	50910775	57985908	7075134	*	6	2	0.8
X	95974284	132094243	36119960	*	2	2	0.8
X	132100705	138483101	6382397	*	5	2	0.8
X	139203864	155524483	16320620	*	2	1	0.8
